pathway,fisher_pval,stouffer_pval,min_pval,n_timepoints,n_significant,mean_NES,fisher_padj
GOBP_HEAD_DEVELOPMENT,0.7906783353506406,0.5115321498515575,0.227598566308244,10,0,-0.021870173729282016,0.9998566876644747
GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY,0.7911517291218377,0.8607146384915155,0.108407079646018,10,0,0.014630963575420642,0.9998566876644747
GOBP_RESPONSE_TO_INSULIN,0.7929246145401316,0.5523590250375898,0.205607476635514,10,0,-0.059236506854983786,0.9998566876644747
GOCC_SIDE_OF_MEMBRANE,0.796883833553963,0.6680319405435622,0.217777777777778,10,0,0.18585554057009548,0.9998566876644747
GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT,0.7982747818179406,0.9388329515460049,0.0239605989364031,10,0,-0.08942995117609033,0.9998566876644747
GOBP_RESPONSE_TO_PEPTIDE_HORMONE,0.7996047921970345,0.73677742075212,0.160211267605634,10,0,0.04381494011208278,0.9998566876644747
GOCC_CONDENSED_CHROMOSOME,0.8010730256959147,0.5222924133114317,0.332986472424558,10,0,0.03186707808604501,0.9998566876644747
GOMF_TRANSPORTER_ACTIVITY,0.8019566198461754,0.7100440020332704,0.0954446854663774,10,0,-0.08238952117128731,0.9998566876644747
GOBP_RESPONSE_TO_GROWTH_FACTOR,0.8021370574669395,0.985052065127909,0.0356354127701211,10,0,0.014456946792879677,0.9998566876644747
GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,0.8067666194301165,0.7771901842566756,0.1,10,0,-0.05635419707424142,0.9998566876644747
GOBP_ORGANIC_ACID_METABOLIC_PROCESS,0.8114082790906689,0.716878269158594,0.211693548387097,10,0,-0.24172720637409997,0.9998566876644747
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.814470375853025,0.8426258189477143,0.145705521472393,10,0,-0.16967143640882906,0.9998566876644747
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,0.8162057930236405,0.959373337212208,0.119525246388852,10,0,-0.4346231135024844,0.9998566876644747
GOBP_RRNA_METABOLIC_PROCESS,0.8186292661737729,0.7953003671509979,0.138686131386861,10,0,-0.07924433597652729,0.9998566876644747
GOBP_PROTEIN_MATURATION,0.821768824584892,0.9275092882588541,0.0285863008463972,10,0,-0.16537969453347098,0.9998566876644747
GOBP_WNT_SIGNALING_PATHWAY,0.8240260634098668,0.6257944389765233,0.29539641943734,10,0,0.008753308286994077,0.9998566876644747
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,0.8241152215752581,0.9036023209788566,0.0926624317576323,10,0,0.15840672619587987,0.9998566876644747
GOBP_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.8250735325327819,0.8269091081170004,0.0953912111468382,10,0,-0.1330310167565289,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.8257232623204853,0.8082690227651784,0.213913043478261,10,0,-0.0021440002515535237,0.9998566876644747
GOBP_CELL_PROJECTION_MORPHOGENESIS,0.8259550499845406,0.9695027867442292,0.0226562558086069,10,0,0.1605322226415371,0.9998566876644747
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS,0.826890163272379,0.9112711857558238,0.0676084762865792,10,0,-0.28858719194431515,0.9998566876644747
GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,0.8274735027501493,0.7100823381471362,0.265237020316027,10,0,-0.23214713997494832,0.9998566876644747
GOBP_EPITHELIAL_CELL_DIFFERENTIATION,0.8276187239860828,0.6791799206005507,0.131362978563717,10,0,0.01749172697085096,0.9998566876644747
GOCC_CELL_LEADING_EDGE,0.8276485960999453,0.8543132371542046,0.0604627972455331,10,0,-0.49460807779064,0.9998566876644747
GOBP_INORGANIC_ION_HOMEOSTASIS,0.8288106169386704,0.7456959228643354,0.242248062015504,10,0,-0.09903516135698905,0.9998566876644747
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,0.8306351142910391,0.5959847041443823,0.258655804480652,10,0,-0.2183927630973339,0.9998566876644747
GOBP_REGULATION_OF_CATABOLIC_PROCESS,0.8309439678707209,0.8544243112234373,0.0747950819672131,10,0,-0.35116257615636837,0.9998566876644747
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,0.8326692934721924,0.7808390410170838,0.125148986889154,10,0,-0.21130267554011758,0.9998566876644747
GOBP_REGULATION_OF_CELL_ADHESION,0.8333227265870122,0.7918339239353465,0.185430463576159,10,0,0.15776812447758493,0.9998566876644747
GOMF_PHOSPHATASE_ACTIVITY,0.8365876915256653,0.8609630078319045,0.113250283125708,10,0,0.091091026513956,0.9998566876644747
GOCC_TRANSPORTER_COMPLEX,0.8368134255166068,0.7103583519132,0.238805970149254,10,0,-0.12893016713650937,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.8391383405005132,0.9039216179155092,0.0247806520434182,10,0,0.024954057058749413,0.9998566876644747
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION,0.8442746473337749,0.8479181442780374,0.247,10,0,-0.25143126243788594,0.9998566876644747
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.8447012364342674,0.7339318787539725,0.152452025586354,10,0,-0.3059563090768108,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,0.8452714020944829,0.6403249297285395,0.256862745098039,10,0,-0.35870794634918507,0.9998566876644747
GOBP_LEUKOCYTE_DIFFERENTIATION,0.8455609773788968,0.7408826281202033,0.182608695652174,10,0,0.14636443803665838,0.9998566876644747
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,0.8488995105441941,0.9412213217826582,0.0584475532463823,10,0,-0.1865489779776182,0.9998566876644747
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.8513859645907995,0.7106637603086982,0.242537313432836,10,0,-0.054931490983883745,0.9998566876644747
GOBP_REGULATION_OF_RESPONSE_TO_STRESS,0.8522868625178023,0.8693704330963443,0.122,10,0,-0.1458240462341113,0.9998566876644747
GOBP_CELL_CHEMOTAXIS,0.8523063956717901,0.7711255191316493,0.240157480314961,10,0,0.2351282956299928,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_SIGNALING,0.8527543264239105,0.9414291184581202,0.0413223140495868,10,0,-0.2522373369372123,0.9998566876644747
GOBP_RESPONSE_TO_WOUNDING,0.853129646973831,0.9611135591225574,0.127062706270627,10,0,0.11588035082264944,0.9998566876644747
GOCC_MEMBRANE_PROTEIN_COMPLEX,0.853971248597986,0.8202539910153881,0.216216216216216,10,0,-0.3613275652878968,0.9998566876644747
GOMF_LIPID_BINDING,0.8629861252335542,0.9294851428286766,0.112466124661247,10,0,-0.07151913153443243,0.9998566876644747
GOCC_PRESYNAPSE,0.8631929571750246,0.6963795663714104,0.230448383733055,10,0,-0.17973899930294238,0.9998566876644747
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.8638244592489253,0.8042998768322469,0.14721919302072,10,0,0.12478891910367769,0.9998566876644747
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,0.8647100567204684,0.7112073545074061,0.219512195121951,10,0,0.19324660031963659,0.9998566876644747
GOMF_ADENYL_NUCLEOTIDE_BINDING,0.8655309027826772,0.9537589518104105,0.116778523489933,10,0,-0.21685127145761934,0.9998566876644747
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,0.8664602865492166,0.6743747689046992,0.224137931034483,10,0,0.012330764193394017,0.9998566876644747
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.8684970724400216,0.9072621632161648,0.174897119341564,10,0,-0.10756141506450989,0.9998566876644747
GOBP_REGULATION_OF_HEMOPOIESIS,0.8688629455244791,0.9349924336871366,0.100884955752212,10,0,0.2371879272242629,0.9998566876644747
GOBP_LEUKOCYTE_PROLIFERATION,0.8689532038406452,0.9350659854689253,0.0779036827195468,10,0,0.17396294742660415,0.9998566876644747
GOCC_GLUTAMATERGIC_SYNAPSE,0.8697384776853825,0.8436855309859687,0.13502538071066,10,0,-0.011649681852605287,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.8731928466858566,0.9656553210109046,0.0645526613816535,10,0,-0.07080983897589933,0.9998566876644747
GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING,0.8743606794250449,0.7268178332222304,0.164904862579281,10,0,-0.052765094808058986,0.9998566876644747
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY,0.8748115998037906,0.9632737678106491,0.189304812834225,10,0,-0.3192662960730896,0.9998566876644747
GOBP_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.8749843721819996,0.8962200529669938,0.0705467372134039,10,0,-0.4286520096121322,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.8755674013021725,0.951306142826047,0.109704641350211,10,0,0.010285261351487395,0.9998566876644747
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION,0.8765736294708807,0.8336558104719253,0.214765100671141,10,0,-0.2056035469720819,0.9998566876644747
GOCC_VESICLE_LUMEN,0.8777590434096778,0.8502535168732992,0.166666666666667,10,0,-0.18166985959982945,0.9998566876644747
GOMF_PHOSPHATASE_BINDING,0.8812400880218655,0.761220938154799,0.11849710982659,10,0,-0.20823829390367243,0.9998566876644747
GOBP_REGULATION_OF_PHOSPHORYLATION,0.882605783376206,0.8667446849623859,0.19908466819222,10,0,0.14932936192150037,0.9998566876644747
GOBP_FOREBRAIN_DEVELOPMENT,0.8855590573752622,0.7227395944069044,0.269393511988717,10,0,-0.35177558973854034,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.8892927799053678,0.9231218297312589,0.162043795620438,10,0,0.04700642481168368,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.8909542365171109,0.9592310952636282,0.149273447820343,10,0,-0.4461897320817657,0.9998566876644747
GOBP_DEFENSE_RESPONSE_TO_SYMBIONT,0.8921985653030583,0.9422222719920065,0.0426802094604748,10,0,0.05805234644854242,0.9998566876644747
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,0.8945238715882914,0.7576100667635872,0.276464542651593,10,0,-0.41400132263394784,0.9998566876644747
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,0.8961020433132983,0.8734953047589642,0.0847280334728034,10,0,-0.1634849681326705,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH,0.8991736372649739,0.9715375364845587,0.133333333333333,10,0,-0.05544699751257261,0.9998566876644747
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.9002153673357013,0.9568185387060728,0.0939130434782609,10,0,-0.41231028801815944,0.9998566876644747
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.9016203183010837,0.8429580036539238,0.317256162915327,10,0,-0.08405258020057986,0.9998566876644747
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.9017613335101765,0.86540947608733,0.198300283286119,10,0,-0.29414031942183655,0.9998566876644747
GOBP_BEHAVIOR,0.901999303661411,0.9352215155925303,0.169456066945607,10,0,-0.25626071435989894,0.9998566876644747
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.9023838086439817,0.9818415837398269,0.0810810810810811,10,0,-0.06518433727653868,0.9998566876644747
GOBP_TRANSMEMBRANE_TRANSPORT,0.9029351224464286,0.8904280577137325,0.12112676056338,10,0,0.061958836221875604,0.9998566876644747
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,0.9041824842167009,0.9616402800721969,0.164473684210526,10,0,-0.22339257901117424,0.9998566876644747
GOCC_ORGANELLE_SUBCOMPARTMENT,0.9045645213328528,0.7208981462749091,0.306306306306306,10,0,-0.0588379336404574,0.9998566876644747
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,0.9052204714638333,0.9204729304423547,0.132102272727273,10,0,-0.12737811644139624,0.9998566876644747
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING,0.9066282779260494,0.7696410382743857,0.296754250386399,10,0,-0.408684460327663,0.9998566876644747
GOBP_RESPONSE_TO_PEPTIDE,0.906763587584662,0.9883279566844522,0.143079315707621,10,0,-0.22607396445603034,0.9998566876644747
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.9074081443027256,0.8739250528171214,0.207612456747405,10,0,-0.06592295551145393,0.9998566876644747
GOBP_REGULATION_OF_IMMUNE_RESPONSE,0.9078591649149802,0.8325795736400744,0.24390243902439,10,0,0.004752483505008687,0.9998566876644747
GOCC_ENDOCYTIC_VESICLE,0.9079524159338008,0.8000515565788802,0.214386459802539,10,0,0.0018377173696311644,0.9998566876644747
GOBP_PROTEIN_FOLDING,0.9081327298492476,0.9722481401960564,0.0678617157490397,10,0,0.0232477128007037,0.9998566876644747
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.9095068093330054,0.91978324440288,0.0838052095130238,10,0,-0.460964786923791,0.9998566876644747
GOBP_RENAL_SYSTEM_DEVELOPMENT,0.9099677834923524,0.8820206118794552,0.280453257790368,10,0,-0.18497321044291928,0.9998566876644747
GOBP_AMIDE_METABOLIC_PROCESS,0.913180458563263,0.9455017784611535,0.160919540229885,10,0,0.16005269340315803,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.9137749574227287,0.8545835258343413,0.149590163934426,10,0,0.13787615703249398,0.9998566876644747
GOBP_REGULATION_OF_PROTEIN_SECRETION,0.9138996349742153,0.8671929333227206,0.13677811550152,10,0,0.3046171296892891,0.9998566876644747
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.9143032820414208,0.9437699049909414,0.0754385964912281,10,0,-0.43706787125124363,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.9165199066314373,0.91542690241056,0.206349206349206,10,0,-0.2045453185976882,0.9998566876644747
GOBP_WOUND_HEALING,0.9192927209666617,0.9721054422211831,0.132075471698113,10,0,-0.053058293245946894,0.9998566876644747
GOBP_DENDRITE_DEVELOPMENT,0.9199933564095047,0.8489856943229869,0.342776203966006,10,0,-0.3628304867808291,0.9998566876644747
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS,0.9209949836783532,0.986455087628005,0.1353224812018,10,0,-0.4046919597091754,0.9998566876644747
GOCC_PERINUCLEAR_REGION_OF_CYTOPLASM,0.9210553421364007,0.9608159665147753,0.142857142857143,10,0,-0.15151485678010623,0.9998566876644747
GOBP_VESICLE_MEDIATED_TRANSPORT,0.9213665652470049,0.9880186144110801,0.0405405405405405,10,0,-0.1311831420542247,0.9998566876644747
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.9221515885320896,1.0,0.201219512195122,10,0,-0.1717800551251662,0.9998566876644747
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION,0.9248906729006393,0.8854990586008047,0.262626262626263,10,0,-0.10886993768079276,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.9263306512535945,1.0,0.0894308943089431,10,0,-0.1785696619723956,0.9998566876644747
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.9271113914295557,0.9918884352864294,0.1082910321489,10,0,-0.3467676421866614,0.9998566876644747
GOBP_IMMUNE_EFFECTOR_PROCESS,0.9285325630228106,0.8875757193693582,0.109832635983264,10,0,0.020420039480387987,0.9998566876644747
GOBP_CHEMICAL_HOMEOSTASIS,0.9291558801838787,0.8971651713330749,0.186131386861314,10,0,-0.21550040893735076,0.9998566876644747
GOBP_MYELOID_LEUKOCYTE_MIGRATION,0.9308613726400105,0.9436713350955174,0.230919765166341,10,0,0.1911012948444043,0.9998566876644747
GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING,0.931033565393096,0.919512902160124,0.144699140401146,10,0,0.016908900435153296,0.9998566876644747
GOBP_LOCALIZATION_WITHIN_MEMBRANE,0.9314307428907613,0.9658396627250362,0.126535626535627,10,0,-0.13893827167620168,0.9998566876644747
GOBP_SYNAPSE_ORGANIZATION,0.9320703282598737,0.9425142944928345,0.176991150442478,10,0,-0.2843439653188803,0.9998566876644747
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.9334620351301053,0.9769845552911339,0.276595744680851,9,0,-0.5055500552881248,0.9998566876644747
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.9375201073653506,0.8670190972914721,0.327783558792924,10,0,0.011670669673747391,0.9998566876644747
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.940993604169738,1.0,0.302222222222222,10,0,-0.001207595408567319,0.9998566876644747
GOMF_TUBULIN_BINDING,0.9424687617764919,0.9553860036809707,0.105691056910569,10,0,-0.15385924042387117,0.9998566876644747
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.9427891644713988,0.8812515380402495,0.258407079646018,10,0,-0.3243720712882506,0.9998566876644747
GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY,0.9428844686066745,0.9701563605469237,0.252873563218391,10,0,-0.22087622421502048,0.9998566876644747
GOBP_CHROMOSOME_ORGANIZATION,0.947759080317921,0.8646402508931292,0.321739130434783,10,0,0.007894220097385473,0.9998566876644747
GOBP_REGULATION_OF_ENDOCYTOSIS,0.9507566632079045,0.9571573752651411,0.190376569037657,10,0,-0.14556729160582133,0.9998566876644747
GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY,0.9509022976134787,0.9853809405647713,0.194748358862144,10,0,-0.21791171020751743,0.9998566876644747
GOCC_SECRETORY_GRANULE,0.9525063892425966,0.8182423094382332,0.32824427480916,10,0,-0.188440059021015,0.9998566876644747
GOBP_REGULATION_OF_SECRETION,0.9539667058717464,0.9650451671021971,0.223149113660063,10,0,-0.12443081232372533,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,0.9539805530368463,0.8409922287980895,0.378579003181336,10,0,-0.13750785145034777,0.9998566876644747
GOBP_HOMEOSTATIC_PROCESS,0.9553256548702883,0.9587794553736083,0.299,10,0,-0.3145134078476907,0.9998566876644747
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,0.9566235620416571,0.9493347875078555,0.277777777777778,10,0,-0.188118522132137,0.9998566876644747
GOBP_SMALL_MOLECULE_METABOLIC_PROCESS,0.9573077549508286,0.9698842834511157,0.124579124579125,10,0,-0.574298931366563,0.9998566876644747
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.9573712398893554,0.9123520318034813,0.289416846652268,10,0,-0.15156589957751312,0.9998566876644747
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,0.9587652506066596,0.9837544794714604,0.172222222222222,9,0,-0.4677699198874139,0.9998566876644747
GOBP_DOUBLE_STRAND_BREAK_REPAIR,0.9621461956433957,0.8964855296321546,0.278455284552846,10,0,-0.18587466918775228,0.9998566876644747
GOCC_POSTSYNAPSE,0.9630266707427133,0.9605202543425592,0.0751503006012024,10,0,-0.2869373890067285,0.9998566876644747
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.9636982661757316,0.9592657886507565,0.0985761226725082,10,0,0.2446067612170059,0.9998566876644747
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,0.9640387662120087,0.9062109909018115,0.227112676056338,10,0,-0.0018816136459166022,0.9998566876644747
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS,0.9651861594206319,0.9827797107803597,0.17384370015949,10,0,-0.21757334005457726,0.9998566876644747
GOCC_SECRETORY_VESICLE,0.9695970508709408,0.8306174135407484,0.50187265917603,10,0,-0.3624583908253459,0.9998566876644747
GOBP_MONOATOMIC_ION_HOMEOSTASIS,0.9714116040450103,0.963551276500037,0.156186153968438,10,0,-0.23436828205020382,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION,0.9721304898693739,0.9778917924117222,0.100977198697068,10,0,-0.04423749559289397,0.9998566876644747
GOBP_ENDOCYTOSIS,0.972536048377332,0.995980197357702,0.252758274824473,10,0,0.021827209888942645,0.9998566876644747
GOMF_KINASE_BINDING,0.9729285969426948,0.9914004048055707,0.211072664359862,10,0,-0.11708449429474602,0.9998566876644747
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,0.9731135837546572,0.9488590777841884,0.368606701940035,10,0,-0.005151277577319702,0.9998566876644747
GOBP_REGULATION_OF_LOCOMOTION,0.9737618911205327,0.9575556873105172,0.221052631578947,10,0,-0.07582023356635346,0.9998566876644747
GOBP_INTRACELLULAR_MONOATOMIC_ION_HOMEOSTASIS,0.9751060835665881,0.9044577433564038,0.412037037037037,10,0,-0.10346173165345758,0.9998566876644747
GOBP_EXPORT_FROM_CELL,0.9769503085212637,0.9653989110916108,0.312056737588653,10,0,0.1614866794504874,0.9998566876644747
GOBP_REGULATION_OF_CELL_DEVELOPMENT,0.977703482389181,0.9254166086494748,0.402640264026403,10,0,-0.17380690199113552,0.9998566876644747
GOBP_ORGANELLE_FISSION,0.9804794065225779,0.9378739384242458,0.266666666666667,10,0,0.14666513904813058,0.9998566876644747
GOBP_LOCOMOTION,0.9821713127169287,0.9847490120616111,0.175824175824176,10,0,-0.026400015000375986,0.9998566876644747
GOBP_REGULATION_OF_TRANSPORT,0.9823055654445275,0.9895784853294288,0.191176470588235,10,0,0.08616316910251859,0.9998566876644747
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,0.9837773358555334,0.9749950010879054,0.192546583850932,10,0,0.005256952756558064,0.9998566876644747
GOCC_CELL_CORTEX,0.9881520366976826,0.9893189789411889,0.41715976331361,10,0,0.009031067295266492,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION,0.9882837081143532,0.9582797093300485,0.494318181818182,10,0,-0.0334460223492248,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_TRANSPORT,0.988356955858629,0.9982041807752056,0.212121212121212,10,0,-0.11549894974444519,0.9998566876644747
GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS,0.9886669763582865,0.9980437564773103,0.346707818930041,9,0,-0.464314727782202,0.9998566876644747
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,0.9887622918089378,0.9466895351648281,0.462018730489074,10,0,-0.04679583702876637,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.9889904039708478,0.9916911174614104,0.400332225913621,10,0,-0.22734825731921102,0.9998566876644747
GOBP_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.9894904933009481,0.9904878936221926,0.328671328671329,10,0,-0.1946879850151764,0.9998566876644747
GOBP_CELL_MOTILITY,0.9899852795266101,0.981843984192094,0.411483253588517,10,0,-0.1756324018172107,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.9903332610850236,0.9566051731439826,0.472895040369089,10,0,0.11555991977715167,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.9920624385256446,0.9982558705512422,0.189189189189189,10,0,0.035770230797090394,0.9998566876644747
GOBP_ACTIN_FILAMENT_ORGANIZATION,0.9936855571674595,0.9929598233955771,0.33224043715847,10,0,-0.5215316339644314,0.9998566876644747
GOCC_SYNAPSE,0.9938471539329792,0.9758756044203697,0.369627507163324,10,0,-0.21536164910654718,0.9998566876644747
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,0.9942843895388176,0.9991748723650496,0.191752577319588,10,0,-0.022748412483677448,0.9998566876644747
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,0.9948955069387577,0.9869004389174744,0.418,10,0,0.011346496727477107,0.9998566876644747
GOMF_SIGNALING_RECEPTOR_BINDING,0.9958076904566435,0.9997100744448315,0.224465558194774,10,0,-0.30352173751133493,0.9998566876644747
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,0.9963338217551512,0.9969282360435103,0.394444444444444,9,0,-0.30487015582796534,0.9998566876644747
GOBP_IMPORT_INTO_CELL,0.9966104874206055,0.9976054821991466,0.401260504201681,10,0,0.05516918007877578,0.9998566876644747
GOBP_PHOSPHORUS_METABOLIC_PROCESS,0.9968491930341474,0.99919400578417,0.235055724417427,10,0,-0.23797654247500866,0.9998566876644747
GOBP_CELL_MORPHOGENESIS,0.9983751200051019,0.9999418844434184,0.130225080385852,10,0,-0.32978959344809194,0.9998566876644747
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,0.9992756086437897,1.0,0.278955954323002,10,0,-0.37575811133871617,0.9998566876644747
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.9993250701208752,0.992697569511403,0.510967741935484,10,0,0.10200602232802432,0.9998566876644747
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.9998566876644747,0.9993441356643041,0.471757322175732,10,0,0.2167502268818192,0.9998566876644747
